CUST_ID,score_thin_filers,grade
SYN_63196,0.37768456,5
SYN_63207,0.16797104,3
SYN_63212,0.1672798,3
SYN_63218,0.46147054,5
SYN_63220,0.4862765,5
SYN_63225,0.18298095,3
SYN_63227,0.3992884,5
SYN_63233,0.31866315,4
SYN_63237,0.1797209,3
SYN_63238,0.30134186,4
SYN_63242,0.29725608,4
SYN_63248,0.34017533,4
SYN_63250,0.27790576,4
SYN_63252,0.17516226,3
SYN_63259,0.3871231,5
SYN_63264,0.2648553,4
SYN_63265,0.32532474,4
SYN_63276,0.023434453,1
SYN_63289,0.10188738,2
SYN_63291,0.24579033,4
SYN_63298,0.003038173,1
SYN_63299,0.02933819,1
SYN_63312,0.6661322,7
SYN_63316,0.16261414,3
SYN_63322,0.19484285,3
SYN_63329,0.02197717,1
SYN_63335,0.3322138,4
SYN_63337,0.31354883,4
SYN_63351,0.027898943,1
SYN_63358,0.021641623,1
SYN_63360,0.13990965,3
SYN_63364,0.26492167,4
SYN_63369,0.19235623,3
SYN_63371,0.1403644,3
SYN_63396,0.1700146,3
SYN_63405,0.06547296,2
SYN_63411,0.24936107,4
SYN_63429,0.023425981,1
SYN_63438,0.1949556,3
SYN_63439,0.27705976,4
SYN_63442,0.26365158,4
SYN_63458,0.13922618,3
SYN_63467,0.37388006,5
SYN_63468,0.058209732,2
SYN_63469,0.092181355,2
SYN_63476,0.118222244,3
SYN_63477,0.24304858,4
SYN_63484,0.14797963,3
SYN_63485,0.014824585,1
SYN_63500,0.15585393,3
SYN_63503,0.29642633,4
SYN_63505,0.02941993,1
SYN_63521,0.0341279,2
SYN_63523,0.67261845,7
SYN_63528,0.2311113,3
SYN_63534,0.16344139,3
SYN_63539,0.2820478,4
SYN_63553,0.40263358,5
SYN_63563,0.31671104,4
SYN_63565,0.37154844,5
SYN_63598,0.5133104,6
SYN_63603,0.40347242,5
SYN_63606,0.20330606,3
SYN_63613,0.22600403,3
SYN_63628,0.07506332,2
SYN_63629,0.16344933,3
SYN_63647,0.20964737,3
SYN_63666,0.1495067,3
SYN_63686,0.4170264,5
SYN_63687,0.6793828,7
SYN_63689,0.19518933,3
SYN_63691,0.5405112,6
SYN_63698,0.50455195,6
SYN_63722,0.23279326,3
SYN_63724,0.29156372,4
SYN_63727,0.37454242,5
SYN_63733,0.087754175,2
SYN_63735,0.23156124,3
SYN_63740,0.35779226,4
SYN_63750,0.03866909,2
SYN_63768,0.12596658,3
SYN_63803,0.5016675,6
SYN_63812,0.30890197,4
SYN_63813,0.36983022,5
SYN_63817,0.60885364,7
SYN_63836,0.1304749,3
SYN_63838,0.18206085,3
SYN_63857,0.065497465,2
SYN_63867,0.19825943,3
SYN_63888,0.0013924589,1
SYN_63904,0.04734966,2
SYN_63911,0.0045039374,1
SYN_63914,0.11406661,2
SYN_63928,0.030271567,1
SYN_63951,0.37884346,5
SYN_63968,0.43347755,5
SYN_63975,0.03523909,2
SYN_63976,0.31116956,4
SYN_63987,0.64814395,7
SYN_63989,0.23993205,4
SYN_64004,0.46290138,5
SYN_64010,0.010426959,1
SYN_64014,0.16083114,3
SYN_64018,0.08119872,2
SYN_64020,0.18921815,3
SYN_64023,0.07009008,2
SYN_64033,0.061519414,2
SYN_64040,0.22879377,3
SYN_64045,0.021929136,1
SYN_64052,0.0117469365,1
SYN_64067,0.32160166,4
SYN_64093,0.535368,6
SYN_64095,0.43313238,5
SYN_64100,0.12029498,3
SYN_64104,0.24654439,4
SYN_64116,0.4399219,5
SYN_64121,0.6016451,7
SYN_64138,0.061799377,2
SYN_64144,0.28684053,4
SYN_64149,0.21168444,3
SYN_64156,0.05394924,2
SYN_64168,0.03165105,1
SYN_64172,0.3649164,4
SYN_64174,0.008891671,1
SYN_64183,0.052937325,2
SYN_64184,0.0032403113,1
SYN_64193,0.18463004,3
SYN_64194,0.08618885,2
SYN_64211,0.006962998,1
SYN_64234,0.03572184,2
SYN_64247,0.13530631,3
SYN_64249,0.17512746,3
SYN_64270,0.31049898,4
SYN_64276,0.20388621,3
SYN_64277,0.020357149,1
SYN_64278,0.014338985,1
SYN_64279,0.026683938,1
SYN_64285,0.25087917,4
SYN_64295,0.40311253,5
SYN_64316,0.46542603,5
SYN_64318,0.3797725,5
SYN_64321,0.068115056,2
SYN_64327,0.114359714,3
SYN_64335,0.11323786,2
SYN_64342,0.41210365,5
SYN_64345,0.081495926,2
SYN_64346,0.32850495,4
SYN_64362,0.26980895,4
SYN_64363,0.6280328,7
SYN_64367,0.12631604,3
SYN_64372,0.17550339,3
SYN_64387,0.26492977,4
SYN_64390,0.5068747,6
SYN_64394,0.27259418,4
SYN_64397,0.22729361,3
SYN_64399,0.040181503,2
SYN_64411,0.08074343,2
SYN_64442,0.16854493,3
SYN_64451,0.4029857,5
SYN_64462,0.05883775,2
SYN_64463,0.20224935,3
SYN_64470,0.27411354,4
SYN_64475,0.46720377,5
SYN_64482,0.4260157,5
SYN_64485,0.07474249,2
SYN_64495,0.3654133,4
SYN_64506,0.09093721,2
SYN_64530,0.3905469,5
SYN_64545,0.008817983,1
SYN_64593,0.3095117,4
SYN_64603,0.02774308,1
SYN_64615,0.021862844,1
SYN_64620,0.018745074,1
SYN_64621,0.16335583,3
SYN_64643,0.03944321,2
SYN_64648,0.16797696,3
SYN_64650,0.4459974,5
SYN_64658,0.27276045,4
SYN_64667,0.37588435,5
SYN_64670,0.0022310354,1
SYN_64699,0.511708,6
SYN_64702,0.17318837,3
SYN_64716,0.4607578,5
SYN_64719,0.7535491,8
SYN_64723,0.02448007,1
SYN_64728,0.3683908,5
SYN_64741,0.51813954,6
SYN_64755,0.025955055,1
SYN_64770,0.26729348,4
SYN_64773,0.18299638,3
SYN_64779,0.36631176,4
SYN_64780,0.00088190776,1
SYN_64787,0.14354622,3
SYN_64788,0.29733598,4
SYN_64806,0.6521599,7
SYN_64808,0.4486405,5
SYN_64822,0.09955164,2
SYN_64823,0.25008118,4
SYN_64828,0.25140303,4
SYN_64831,0.12151005,3
SYN_64835,0.31232402,4
SYN_64874,0.17840965,3
SYN_64879,0.11126058,2
SYN_64884,0.46138528,5
SYN_64893,0.07857885,2
SYN_64903,0.3669079,4
SYN_64907,0.5001128,6
SYN_64911,0.22029477,3
SYN_64916,0.13342045,3
SYN_64923,0.24300927,4
SYN_64961,0.36174452,4
SYN_64970,0.46004975,5
SYN_64983,0.016553992,1
SYN_64985,0.11244708,2
SYN_64989,0.13823083,3
SYN_65003,0.006597974,1
SYN_65011,0.0007490145,1
SYN_65013,0.037015118,2
SYN_65027,0.26243162,4
SYN_65040,0.1445872,3
SYN_65041,0.13631158,3
SYN_65053,0.5391889,6
SYN_65075,0.50113976,6
SYN_65076,0.5384776,6
SYN_65077,0.60488325,7
SYN_65083,0.30148193,4
SYN_65097,0.17098871,3
SYN_65098,0.65018594,7
SYN_65104,0.0439833,2
SYN_65111,0.24148113,4
SYN_65112,0.16706711,3
SYN_65116,0.14021309,3
SYN_65128,0.08804776,2
SYN_65137,0.5016336,6
SYN_65146,0.3908631,5
SYN_65147,0.3714861,5
SYN_65156,0.25876778,4
SYN_65159,0.06789526,2
SYN_65177,0.075256884,2
SYN_65184,0.02012067,1
SYN_65186,0.25822562,4
SYN_65187,0.14994235,3
SYN_65188,0.339896,4
SYN_65191,0.24884817,4
SYN_65192,0.58489454,6
SYN_65193,0.26766944,4
SYN_65199,0.2319394,3
SYN_65200,0.3367261,4
SYN_65218,0.006581044,1
SYN_65231,0.29660168,4
SYN_65237,0.2582841,4
SYN_65244,0.09397327,2
SYN_65255,0.45692703,5
SYN_65257,0.29315817,4
SYN_65261,0.13653801,3
SYN_65269,0.03994172,2
SYN_65274,0.013134974,1
SYN_65275,0.3009538,4
SYN_65277,0.7924417,8
SYN_65280,0.30545548,4
SYN_65282,0.03269338,2
SYN_65284,0.052913006,2
SYN_65285,0.25722414,4
SYN_65290,0.59883606,7
SYN_65300,0.41208935,5
SYN_65305,0.007846198,1
SYN_65329,0.44050893,5
SYN_65345,0.33295548,4
SYN_65357,0.12669195,3
SYN_65359,0.037423123,2
SYN_65387,0.28734028,4
SYN_65392,0.520679,6
SYN_65407,0.4923349,5
SYN_65419,0.18059213,3
SYN_65445,0.0068363207,1
SYN_65459,0.5753412,6
SYN_65466,0.12528086,3
SYN_65500,0.3077751,4
SYN_65505,0.34270257,4
SYN_65506,0.36027503,4
SYN_65508,0.3095665,4
SYN_65545,0.18101299,3
SYN_65559,0.34737265,4
SYN_65563,0.20661634,3
SYN_65570,0.080114484,2
SYN_65576,0.41451806,5
SYN_65589,0.30877367,4
SYN_65594,0.032371305,2
SYN_65604,0.0026260016,1
SYN_65617,0.12858088,3
SYN_65624,0.32885292,4
SYN_65625,0.22624072,3
SYN_65629,0.45315987,5
SYN_65632,0.37422326,5
SYN_65634,0.23703294,4
SYN_65637,0.4057422,5
SYN_65638,0.13281055,3
SYN_65648,0.13791779,3
SYN_65658,0.21703541,3
SYN_65660,0.09135831,2
SYN_65662,0.6935716,7
SYN_65664,0.2606644,4
SYN_65667,0.018614495,1
SYN_65671,0.21465297,3
SYN_65698,0.3109346,4
SYN_65705,0.004282747,1
SYN_65708,0.50624734,6
SYN_65715,0.26472676,4
SYN_65725,0.25991917,4
SYN_65727,0.2591962,4
SYN_65734,0.2619014,4
SYN_65736,0.025735345,1
SYN_65737,0.15759985,3
SYN_65749,0.37716362,5
SYN_65753,0.08327226,2
SYN_65755,0.11462711,3
SYN_65758,0.033047833,2
SYN_65762,0.05094794,2
SYN_65763,0.033147432,2
SYN_65771,0.63033664,7
SYN_65775,0.6670721,7
SYN_65779,0.21912971,3
SYN_65790,0.6640012,7
SYN_65799,0.28241166,4
SYN_65802,0.0626421,2
SYN_65804,0.1948841,3
SYN_65808,0.16416669,3
SYN_65809,0.015305607,1
SYN_65811,0.10688822,2
SYN_65814,0.3064009,4
SYN_65815,0.029765008,1
SYN_65827,0.1931889,3
SYN_65850,0.19798797,3
SYN_65858,0.11340387,2
SYN_65863,0.33029193,4
SYN_65865,0.1771393,3
SYN_65871,0.15352835,3
SYN_65876,0.39343187,5
SYN_65893,0.6850746,7
SYN_65894,0.15198861,3
SYN_65896,0.3491643,4
SYN_65903,0.3516584,4
SYN_65911,0.0118250605,1
SYN_65913,0.3461279,4
SYN_65914,0.6317809,7
SYN_65915,0.115627974,3
SYN_65922,0.15316902,3
SYN_65927,0.61041665,7
SYN_65930,0.44559985,5
SYN_65936,0.40464446,5
SYN_65946,0.27823648,4
SYN_65966,0.32630256,4
SYN_65976,0.06877141,2
SYN_65978,0.029047692,1
SYN_65986,0.124616906,3
SYN_65987,0.009148833,1
SYN_65989,0.053382445,2
SYN_66007,0.27250865,4
SYN_66008,0.06561969,2
SYN_66014,0.15971503,3
SYN_66016,0.27630487,4
SYN_66031,0.11464676,3
SYN_66033,0.23706378,4
SYN_66049,0.17735428,3
SYN_66064,0.120845705,3
SYN_66070,0.7022996,7
SYN_66076,0.018106997,1
SYN_66078,0.40208063,5
SYN_66100,0.40412217,5
SYN_66109,0.09683318,2
SYN_66121,0.5499956,6
SYN_66123,0.4814534,5
SYN_66130,0.41269594,5
SYN_66140,0.045916133,2
SYN_66149,0.30535227,4
SYN_66157,0.20076805,3
SYN_66160,0.003224997,1
SYN_66163,0.29342797,4
SYN_66164,0.107195094,2
SYN_66168,0.34937242,4
SYN_66170,0.034881923,2
SYN_66184,0.70023745,7
SYN_66214,0.3295546,4
SYN_66240,0.18835527,3
SYN_66244,0.040886734,2
SYN_66246,0.45787466,5
SYN_66262,0.50215155,6
SYN_66277,0.14643255,3
SYN_66282,0.09110602,2
SYN_66291,0.2689393,4
SYN_66293,0.08552938,2
SYN_66303,0.0514733,2
SYN_66306,0.11035894,2
SYN_66315,0.12871166,3
SYN_66318,0.69107354,7
SYN_66319,0.112728916,2
SYN_66322,0.45170912,5
SYN_66327,0.18567908,3
SYN_66367,0.18119355,3
SYN_66375,0.07277179,2
SYN_66382,0.4443354,5
SYN_66386,0.035151783,2
SYN_66408,0.277259,4
SYN_66434,0.11253401,2
SYN_66442,0.35230282,4
SYN_66453,0.23222382,3
SYN_66463,0.2723871,4
SYN_66465,0.051806327,2
SYN_66466,0.7096049,7
SYN_66474,0.0061778063,1
SYN_66507,0.50232744,6
SYN_66522,0.71892166,7
SYN_66526,0.62156117,7
SYN_66536,0.30976275,4
SYN_66545,0.09459511,2
SYN_66560,0.044481695,2
SYN_66561,0.13966483,3
SYN_66563,0.019756895,1
SYN_66564,0.49166492,5
SYN_66569,0.16764127,3
SYN_66572,0.035797074,2
SYN_66586,0.1650795,3
SYN_66587,0.051793057,2
SYN_66608,0.008037163,1
SYN_66612,0.63360524,7
SYN_66621,0.18650407,3
SYN_66623,0.7364589,7
SYN_66643,0.5559442,6
SYN_66645,0.0666002,2
SYN_66652,0.44431168,5
SYN_66655,0.7675797,8
SYN_66660,0.4844658,5
SYN_66667,0.22228412,3
SYN_66675,0.036928453,2
SYN_66678,0.5390591,6
SYN_66688,0.20045643,3
SYN_66694,0.26044697,4
SYN_66701,0.6233234,7
SYN_66704,0.2608991,4
SYN_66706,0.1449536,3
SYN_66711,0.08285115,2
SYN_66718,0.12837325,3
SYN_66748,0.54890347,6
SYN_66755,0.24052358,4
SYN_66774,0.021532787,1
SYN_66780,0.14896248,3
SYN_66784,0.118644625,3
SYN_66791,0.03906872,2
SYN_66792,0.63063335,7
SYN_66800,0.083868496,2
SYN_66803,0.0065382738,1
SYN_66831,0.40245718,5
SYN_66832,0.39038998,5
SYN_66842,0.3533541,4
SYN_66843,0.17449605,3
SYN_66858,0.22436838,3
SYN_66873,0.029363612,1
SYN_66886,0.022863662,1
SYN_66906,0.07070886,2
SYN_66908,0.19331479,3
SYN_66919,0.06495962,2
SYN_66920,0.0707563,2
SYN_66922,0.7653351,8
SYN_66941,0.29437846,4
SYN_66944,0.22840022,3
SYN_66947,0.16918583,3
SYN_66953,0.3430541,4
SYN_66975,0.5374654,6
SYN_66976,0.0096633965,1
SYN_66982,0.36787972,4
SYN_66996,0.13911128,3
SYN_66997,0.59687734,7
SYN_67000,0.35162657,4
SYN_67006,0.50982386,6
SYN_67019,0.23436199,4
SYN_67035,0.50889575,6
SYN_67051,0.42774674,5
SYN_67055,0.11765686,3
SYN_67065,0.3479234,4
SYN_67072,0.25210115,4
SYN_67075,0.12659813,3
SYN_67081,0.19764028,3
SYN_67092,0.051875535,2
SYN_67097,0.36358315,4
SYN_67107,0.014098037,1
SYN_67139,0.57812643,6
SYN_67143,0.34628206,4
SYN_67145,0.32666153,4
SYN_67156,0.035399925,2
SYN_67157,0.18989697,3
SYN_67166,0.11906636,3
SYN_67183,0.43960777,5
SYN_67188,0.3601998,4
SYN_67201,0.3533306,4
SYN_67204,0.06008818,2
SYN_67207,0.024208281,1
SYN_67211,0.10994441,2
SYN_67238,0.039654806,2
SYN_67239,0.22422914,3
SYN_67245,0.081323765,2
SYN_67247,0.22236072,3
SYN_67250,0.48330495,5
SYN_67255,0.022486057,1
SYN_67262,0.23550777,4
SYN_67272,0.039942093,2
SYN_67289,0.036368333,2
SYN_67298,0.3432516,4
SYN_67300,0.3401587,4
SYN_67302,0.47559667,5
SYN_67308,0.5255611,6
SYN_67315,0.19051261,3
SYN_67318,0.36640653,4
SYN_67321,0.681601,7
SYN_67336,0.17912564,3
SYN_67344,0.012382671,1
SYN_67345,0.024111498,1
SYN_67349,0.021479825,1
SYN_67365,0.20125824,3
SYN_67378,0.58707196,6
SYN_67380,0.01780845,1
SYN_67385,0.07935725,2
SYN_67388,0.35422862,4
SYN_67390,0.14788932,3
SYN_67395,0.21329871,3
SYN_67397,0.62825745,7
SYN_67399,0.21144909,3
SYN_67424,0.024407769,1
SYN_67447,0.24373233,4
SYN_67460,0.033155702,2
SYN_67465,0.26960015,4
SYN_67477,0.046953008,2
SYN_67487,0.07194838,2
SYN_67493,0.12937666,3
SYN_67506,0.19553672,3
SYN_67509,0.19097196,3
SYN_67514,0.24451932,4
SYN_67515,0.15804179,3
SYN_67533,0.13711274,3
SYN_67558,0.6165907,7
SYN_67559,0.22927815,3
SYN_67561,0.058791477,2
SYN_67562,0.04827442,2
SYN_67575,0.22660953,3
SYN_67589,0.11361155,2
SYN_67591,0.18804386,3
SYN_67593,0.35003388,4
SYN_67600,0.015962103,1
SYN_67601,0.25766665,4
SYN_67603,0.08394592,2
SYN_67606,0.12580797,3
SYN_67614,0.4092693,5
SYN_67616,0.21863496,3
SYN_67619,0.024387944,1
SYN_67632,0.13995618,3
SYN_67633,0.12367665,3
SYN_67635,0.2219807,3
SYN_67643,0.10887417,2
SYN_67644,0.49554643,5
SYN_67646,0.052086964,2
SYN_67651,0.25750676,4
SYN_67658,0.11182158,2
SYN_67659,0.13034879,3
SYN_67665,0.111553796,2
SYN_67666,0.27973387,4
SYN_67669,0.2331904,4
SYN_67676,0.07952269,2
SYN_67682,0.41721722,5
SYN_67702,0.5093267,6
SYN_67703,0.3281134,4
SYN_67709,0.23842143,4
SYN_67714,0.3325423,4
SYN_67716,0.2701128,4
SYN_67721,0.15661648,3
SYN_67737,0.071795896,2
SYN_67738,0.24598198,4
SYN_67745,0.32314363,4
SYN_67754,0.19250515,3
SYN_67767,0.6588015,7
SYN_67769,0.15080625,3
SYN_67771,0.10892711,2
SYN_67779,0.083237,2
SYN_67784,0.48959512,5
SYN_67786,0.13017452,3
SYN_67793,0.30687928,4
SYN_67805,0.30722827,4
SYN_67811,0.04816549,2
SYN_67812,0.20893972,3
SYN_67813,0.38752422,5
SYN_67814,0.41236144,5
SYN_67820,0.2957196,4
SYN_67821,0.046369992,2
SYN_67828,0.52564085,6
SYN_67833,0.81067353,8
SYN_67834,0.026350874,1
SYN_67836,0.21386504,3
SYN_67841,0.1169354,3
SYN_67843,0.46251017,5
SYN_67851,0.6969605,7
SYN_67856,0.10378945,2
SYN_67861,0.6267563,7
SYN_67869,0.054873943,2
SYN_67870,0.20781958,3
SYN_67872,0.0348493,2
SYN_67876,0.036483414,2
SYN_67877,0.019506048,1
SYN_67880,0.26855955,4
SYN_67884,0.33199626,4
SYN_67888,0.012443575,1
SYN_67906,0.4414607,5
SYN_67907,0.42919755,5
SYN_67921,0.46158674,5
SYN_67922,0.120366156,3
SYN_67924,0.4714555,5
SYN_67927,0.27333328,4
SYN_67928,0.33904183,4
SYN_67929,0.19233932,3
SYN_67941,0.34470513,4
SYN_67943,0.22120295,3
SYN_67949,0.15406513,3
SYN_67959,0.040260885,2
SYN_67966,0.041743446,2
SYN_67977,0.18064742,3
SYN_67986,0.14488374,3
SYN_67987,0.2869478,4
SYN_68004,0.31734565,4
SYN_68005,0.20758505,3
SYN_68006,0.38173464,5
SYN_68019,0.2748976,4
SYN_68025,0.3510144,4
SYN_68027,0.36246115,4
SYN_68028,0.2877614,4
SYN_68032,0.32718244,4
SYN_68033,0.108535275,2
SYN_68034,0.23112419,3
SYN_68035,0.02464475,1
SYN_68040,0.077616766,2
SYN_68041,0.3542065,4
SYN_68045,0.033574037,2
SYN_68047,0.2662584,4
SYN_68052,0.037988406,2
SYN_68058,0.11284465,2
SYN_68060,0.052714523,2
SYN_68061,0.12189389,3
SYN_68064,0.04413018,2
SYN_68084,0.42449698,5
SYN_68089,0.39879575,5
SYN_68100,0.12057666,3
SYN_68121,0.47389668,5
SYN_68128,0.09816496,2
SYN_68138,0.43536827,5
SYN_68141,0.837348,8
SYN_68143,0.5128118,6
SYN_68146,0.28119475,4
SYN_68158,0.027506867,1
SYN_68159,0.3156565,4
SYN_68163,0.22344972,3
SYN_68165,0.28653282,4
SYN_68168,0.16808891,3
SYN_68169,0.15706053,3
SYN_68171,0.14739782,3
SYN_68172,0.5760444,6
SYN_68180,0.5604492,6
SYN_68182,0.0023412816,1
SYN_68193,0.26086542,4
SYN_68196,0.3636222,4
SYN_68204,0.0028294807,1
SYN_68206,0.10319027,2
SYN_68228,0.26631653,4
SYN_68235,0.061213456,2
SYN_68237,0.15615,3
SYN_68243,0.40172032,5
SYN_68247,0.22692354,3
SYN_68263,0.23945653,4
SYN_68282,0.4097222,5
SYN_68299,0.08783538,2
SYN_68303,0.27879295,4
SYN_68304,0.12291888,3
SYN_68312,0.582109,6
SYN_68331,0.06473865,2
SYN_68339,0.44980627,5
SYN_68341,0.018949741,1
SYN_68385,0.32899743,4
SYN_68393,0.3533013,4
SYN_68400,0.51131344,6
SYN_68402,0.029484075,1
SYN_68408,0.27541605,4
SYN_68409,0.21929914,3
SYN_68411,0.050068893,2
SYN_68427,0.07340297,2
SYN_68429,0.048819214,2
SYN_68430,0.06220037,2
SYN_68432,0.29802337,4
SYN_68436,0.40827566,5
SYN_68442,0.10256429,2
SYN_68463,0.112827,2
SYN_68468,0.21275945,3
SYN_68469,0.16611296,3
SYN_68483,0.519767,6
SYN_68490,0.07153259,2
SYN_68495,0.32303953,4
SYN_68517,0.10665617,2
SYN_68548,0.45150816,5
SYN_68549,0.017763102,1
SYN_68553,0.11529706,3
SYN_68571,0.08549149,2
SYN_68573,0.38666803,5
SYN_68580,0.032808673,2
SYN_68605,0.43356335,5
SYN_68612,0.13277797,3
SYN_68614,0.012236739,1
SYN_68615,0.18466751,3
SYN_68626,0.026327457,1
SYN_68631,0.0093209045,1
SYN_68647,0.15363055,3
SYN_68652,0.49455556,5
SYN_68659,0.1346033,3
SYN_68663,0.56043106,6
SYN_68665,0.23622605,4
SYN_68680,0.17479564,3
SYN_68694,9.056761e-05,1
SYN_68695,0.22275063,3
SYN_68700,0.582729,6
SYN_68704,0.3440886,4
SYN_68716,0.008597845,1
SYN_68720,0.113023914,2
SYN_68723,0.36122772,4
SYN_68725,0.59268624,7
SYN_68727,0.24994086,4
SYN_68735,0.27985913,4
SYN_68742,0.2898178,4
SYN_68745,0.20020375,3
SYN_68746,0.41140184,5
SYN_68752,0.1300357,3
SYN_68753,0.017055314,1
SYN_68761,0.2742891,4
SYN_68764,0.36674562,4
SYN_68765,0.29807755,4
SYN_68769,0.37224975,5
SYN_68772,0.4545924,5
SYN_68781,0.43977907,5
SYN_68800,0.067831494,2
SYN_68814,0.25902584,4
SYN_68816,0.37499124,5
SYN_68819,0.013862293,1
SYN_68831,0.29327396,4
SYN_68851,0.32917807,4
SYN_68862,0.516053,6
SYN_68865,0.7335175,7
SYN_68868,0.20414779,3
SYN_68879,0.051507182,2
SYN_68893,0.18775044,3
SYN_68895,0.048937235,2
SYN_68897,0.18236828,3
SYN_68898,0.28067562,4
SYN_68912,0.046085726,2
SYN_68913,0.35908294,4
SYN_68914,0.2736193,4
SYN_68917,0.21293795,3
SYN_68921,0.28661516,4
SYN_68924,0.29467916,4
SYN_68938,0.44481137,5
SYN_68949,0.15215714,3
SYN_68950,0.12362871,3
SYN_68953,0.20741864,3
SYN_68974,0.16201894,3
SYN_68979,0.058151256,2
SYN_68987,0.588851,6
SYN_68999,0.27562883,4
SYN_69001,0.19098529,3
SYN_69015,0.20798153,3
SYN_69018,0.058785763,2
SYN_69022,0.08571214,2
SYN_69031,0.41184187,5
SYN_69049,0.008149813,1
SYN_69057,0.36780086,4
SYN_69076,0.12936321,3
SYN_69080,0.22145914,3
SYN_69082,0.5262239,6
SYN_69098,0.17701593,3
SYN_69102,0.010653109,1
SYN_69103,0.359995,4
SYN_69137,0.31506842,4
SYN_69141,0.16309872,3
SYN_69174,0.11724131,3
SYN_69178,0.3004412,4
SYN_69181,0.3930175,5
SYN_69188,0.8107306,8
SYN_69206,0.041783597,2
SYN_69209,0.26397747,4
SYN_69224,0.39275694,5
SYN_69226,0.21812011,3
SYN_69227,0.05799198,2
SYN_69228,0.16920961,3
SYN_69229,0.36552727,4
SYN_69234,0.017635044,1
SYN_69262,0.37878615,5
SYN_69263,0.015342338,1
SYN_69264,0.106089726,2
SYN_69265,0.5646185,6
SYN_69302,0.12784258,3
SYN_69322,0.5423664,6
SYN_69328,0.0982668,2
SYN_69335,0.16686977,3
SYN_69343,0.002843914,1
SYN_69354,0.28135726,4
SYN_69356,0.10027477,2
SYN_69385,0.17021894,3
SYN_69401,0.08920659,2
SYN_69413,0.01712749,1
SYN_69419,0.11374216,2
SYN_69427,0.38323736,5
SYN_69432,0.17625423,3
SYN_69434,0.13277239,3
SYN_69441,0.5483779,6
SYN_69447,0.011802415,1
SYN_69450,0.40323564,5
SYN_69453,0.2511674,4
SYN_69468,0.33748135,4
SYN_69492,0.26993284,4
SYN_69493,0.34053487,4
SYN_69497,0.06642749,2
SYN_69501,0.4656628,5
SYN_69513,0.6924822,7
SYN_69523,0.45256454,5
SYN_69536,0.120807275,3
SYN_69539,0.12415467,3
SYN_69542,0.1996467,3
SYN_69556,0.73849785,7
SYN_69564,0.10347911,2
SYN_69568,0.023714023,1
SYN_69606,0.24849021,4
SYN_69617,0.24825518,4
SYN_69621,0.032210246,2
SYN_69624,0.045890175,2
SYN_69631,0.35158426,4
SYN_69640,0.1494326,3
SYN_69645,0.12700191,3
SYN_69646,0.18966947,3
SYN_69654,0.29084274,4
SYN_69665,0.19607759,3
SYN_69666,0.07724584,2
SYN_69679,0.13321507,3
SYN_69685,0.24427609,4
SYN_69691,0.3896631,5
SYN_69698,0.26529682,4
SYN_69702,0.27291775,4
SYN_69717,0.36474723,4
SYN_69721,0.20441118,3
SYN_69723,0.05609493,2
SYN_69726,0.07192241,2
SYN_69740,0.040678844,2
SYN_69745,0.61365557,7
SYN_69753,0.33162057,4
SYN_69757,0.44756076,5
SYN_69762,0.28968108,4
SYN_69767,0.35752568,4
SYN_69773,0.49754572,5
SYN_69777,0.5655562,6
SYN_69783,0.23811375,4
SYN_69784,0.07230687,2
SYN_69789,0.21278352,3
SYN_69804,0.3357381,4
SYN_69811,0.51719356,6
SYN_69816,0.19816415,3
SYN_69819,0.09089906,2
SYN_69820,0.24297322,4
SYN_69822,0.2729998,4
SYN_69843,0.08307297,2
SYN_69845,0.33181205,4
SYN_69852,0.3567831,4
SYN_69856,0.37376454,5
SYN_69861,0.35878837,4
SYN_69863,0.07622243,2
SYN_69873,0.12763889,3
SYN_69880,0.14864334,3
SYN_69883,0.25161427,4
SYN_69884,0.2114145,3
SYN_69889,0.10525853,2
SYN_69899,0.20487179,3
SYN_69906,0.18104587,3
SYN_69920,0.19177076,3
SYN_69924,0.042131945,2
SYN_69929,0.2362542,4
SYN_69933,0.14503041,3
SYN_69944,0.03112291,1
SYN_69960,0.71971625,7
SYN_69967,0.21586269,3
SYN_69970,0.21812011,3
SYN_69971,0.094650365,2
SYN_69985,0.7170059,7
SYN_69989,0.44538367,5
SYN_69995,0.2507384,4
SYN_69998,0.06261588,2
SYN_70002,0.021042576,1
SYN_70006,0.03368883,2
SYN_70022,0.50837654,6
SYN_70025,0.20379975,3
SYN_70043,0.13388278,3
SYN_70044,0.40664634,5
SYN_70045,0.09537478,2
SYN_70046,0.14053175,3
SYN_70052,0.1936629,3
SYN_70067,0.23236421,3
SYN_70075,0.07803259,2
SYN_70089,0.14306551,3
SYN_70096,0.20025338,3
SYN_70112,0.38840458,5
SYN_70117,0.0056971055,1
SYN_70123,0.26914978,4
SYN_70125,0.42350093,5
SYN_70126,0.2897893,4
SYN_70130,0.36057088,4
SYN_70138,0.36846143,5
SYN_70139,0.22682178,3
SYN_70140,0.35815343,4
SYN_70143,0.14877233,3
SYN_70157,0.16577612,3
SYN_70161,0.27355853,4
SYN_70162,0.23728044,4
SYN_70163,0.013216439,1
SYN_70165,0.19055738,3
SYN_70171,0.32617423,4
SYN_70172,0.071747445,2
SYN_70180,0.42005175,5
SYN_70186,0.33336672,4
SYN_70187,0.4037607,5
SYN_70192,0.46986896,5
SYN_70197,0.5577326,6
SYN_70209,0.07973727,2
SYN_70215,0.6030114,7
SYN_70216,0.5141102,6
